  2  12 115   -9.948  148.795    0.000   45.500
  2  12 116  -10.036  149.761   -2.353   45.500
  2  12 117  -10.123  150.521   -4.689   45.500
  2  12 118  -10.210  151.080   -6.988   45.500
  2  12 119  -10.297  151.440   -9.235   45.500
  2  12 120  -10.385  151.607  -11.411   45.500
  2  12 121  -10.472  151.588  -13.500   45.500
  2  12 122  -10.559  151.391  -15.487   45.500
  2  12 123  -10.647  151.025  -17.355   45.500
  2  12 124  -10.734  150.502  -19.092   45.500
  2  12 125  -10.821  149.834  -20.683   45.500
  2  12 126  -10.908  149.034  -22.117   45.500
  2  12 127  -10.996  148.115  -23.383   45.500
  2  12 128  -11.083  147.094  -24.470   45.500
  2  12 129  -11.170  145.987  -25.372   45.500
  2  12 130  -11.257  144.809  -26.080   45.500
  2  12 131  -11.345  143.577  -26.590   45.500
  2  12 132  -11.432  142.310  -26.897   45.500
  2  12 133  -11.519  141.026  -27.000   45.500
  2  12 134  -11.606  139.741  -26.897   45.500
  2  12 135  -11.694  138.474  -26.590   45.500
  2  12 136  -11.781  137.243  -26.080   45.500
  2  12 137  -11.868  136.065  -25.372   45.500
  2  12 138  -11.956  134.957  -24.470   45.500
  2  12 139  -12.043  133.936  -23.383   45.500
  2  12 140  -12.130  133.018  -22.117   45.500
  2  12 141  -12.217  132.217  -20.683   45.500
  2  12 142  -12.305  131.549  -19.092   45.500
  2  12 143  -12.392  131.026  -17.355   45.500
  2  12 144  -12.479  130.661  -15.487   45.500
  2  12 145  -12.566  130.463  -13.500   45.500
  2  12 146  -12.654  130.444  -11.411   45.500
  2  12 147  -12.741  130.611   -9.235   45.500
  2  12 148  -12.828  130.971   -6.988   45.500
  2  12 149  -12.915  131.530   -4.689   45.500
  2  12 150  -13.003  132.291   -2.353   45.500
  2  12 151  -13.090  133.256   -0.000   45.500
  2  12 152  -13.177  134.428    2.353   45.500
  2  12 153  -13.265  135.803    4.689   45.500
  2  12 154  -13.352  137.382    6.988   45.500
  2  12 155  -13.439  139.158    9.235   45.500
  2  12 156  -13.526  141.128   11.411   45.500
  2  12 157  -13.614  143.284   13.500   45.500
  2  12 158  -13.701  145.618   15.487   45.500
  2  12 159  -13.788  148.120   17.355   45.500
  2  12 160  -13.875  150.780   19.092   45.500
  2  12 161  -13.963  153.585   20.683   45.500
  2  12 162  -14.050  156.522   22.117   45.500
  2  12 163  -14.137  159.577   23.383   45.500
  2  12 164  -14.224  162.735   24.470   45.500
  2  12 165  -14.312  165.979   25.372   45.500
  2  12 166  -14.399  169.294   26.080   45.500
  2  12 167  -14.486  172.662   26.590   45.500
  2  12 168  -14.573  176.066   26.897   45.500
  2  12 169  -14.661  179.487   27.000   45.500
  2  12 170  -14.748  182.909   26.897   45.500
  2  12 171  -14.835  186.312   26.590   45.500
  2  12 172  -14.923  189.680   26.080   45.500
  2  12 173  -15.010  192.995   25.372   45.500
  2  12 174  -15.097  196.240   24.470   45.500
  2  12 175  -15.184  199.397   23.383   45.500
  2  12 176  -15.272  202.452   22.117   45.500
  2  12 177  -15.359  205.389   20.683   45.500
  2  12 178  -15.446  208.194   19.092   45.500
  2  12 179  -15.533  210.854   17.355   45.500
  2  12 180  -15.621  213.356   15.487   45.500
  2  12 181  -15.708  215.690   13.500   45.500
  2  12 182  -15.795  217.846   11.411   45.500
  2  12 183  -15.882  219.816    9.235   45.500
  2  12 184  -15.970  221.593    6.988   45.500
  2  12 185  -16.057  223.171    4.689   45.500
  2  12 186  -16.144  224.547    2.353   45.500
  2  12 187  -16.232  225.718    0.000   45.500
  2  12 188  -16.319  226.684   -2.353   45.500
  2  12 189  -16.406  227.445   -4.689   45.500
  2  12 190  -16.493  228.003   -6.988   45.500
  2  12 191  -16.581  228.363   -9.235   45.500
  2  12 192  -16.668  228.530  -11.411   45.500
  2  12 193  -16.755  228.511  -13.500   45.500
  2  12 194  -16.842  228.314  -15.487   45.500
  2  12 195  -16.930  227.948  -17.355   45.500
  2  12 196  -17.017  227.425  -19.092   45.500
  2  12 197  -17.104  226.757  -20.683   45.500
  2  12 198  -17.191  225.957  -22.117   45.500
  2  12 199  -17.279  225.038  -23.383   45.500
  2  12 200  -17.366  224.018  -24.470   45.500
  2  12 201  -17.453  222.910  -25.372   45.500
  2  12 202  -17.541  221.732  -26.080   45.500
  2  12 203  -17.628  220.500  -26.590   45.500
  2  12 204  -17.715  219.234  -26.897   45.500
  2  12 205  -17.802  217.949  -27.000   45.500
  2  12 206  -17.890  216.664  -26.897   45.500
  2  12 207  -17.977  215.397  -26.590   45.500
  2  12 208  -18.064  214.166  -26.080   45.500
  2  12 209  -18.151  212.988  -25.372   45.500
  2  12 210  -18.239  211.880  -24.470   45.500
  2  12 211  -18.326  210.859  -23.383   45.500
  2  12 212  -18.413  209.941  -22.117   45.500
